술 종류,술 이름,술 도수,술 재료,술 소개,술과 같이 먹는 음식
탁주(고도),청주신선주탁주,10%,"청원생명쌀(청주산), 정제수, 찹쌀(국내산), 전통누룩(국내산)(밀함유), 약재(국화, 쇠무릅, 당귀, 하수오, 구기자, 맥문동, 인삼, 육계(계피), 숙지황, 생지황)","식품첨가물 일체 없이 생지황, 숙지황, 인삼, 당귀, 감국, 구기자, 육계, 맥문동, 하수오, 우슬 등 10가지 약재를 사용한다. 국내산 쌀과 국내산 앉은뱅이밀로 만든 누룩 그리고 맑은 고을 청주에서 나는 지하수를 정제해 건강한 자료로만 정직하게 발효하여100일 이상의 발효와 숙성을 거친 우리나라 전통탁주이다. 약재의 비율이 잘 어우러져 오히려 약재가 들어간지 모를정도로 기분좋은 향과 풍미, 부드러운 목넘김, 그리고 순백색이 특징이다.","대나무 연잎밥, 산채비빔밥과 잘 어울린다."
탁주(고도),팔팔막걸리,6%,"정제수, 쌀(김포산, 김포금쌀), 국, 산도조절제, 효모, 밀함유","팔팔막걸리는 특 등급의 김포금쌀만을 사용해서 빚으며 감미료 없이 만들어졌다. 발효곡주 고유의 부드러움, 은은한 단맛, 산미가 어우러져 시트러스 계열의 과일향이 난다. 마시고 난 뒤 입안에 남지 않는 깔끔한 피니쉬가 가장 큰 매력이다. 1~3주 차에는 탄산이 없으며 맛의 부드러움이 깊어진다.","살라미 크래커, 매콤한 오리 주물럭이나 제육볶음, 두루치기와 잘 어울린다."
탁주(고도),하얀까마귀,8%,"물, 쌀(국내산), 국, 효모 (밀 함유)",오산의 시조인 까마귀를 모티브로 고두밥을 세번 쪄내어 덧술한 제조 방식인 삼양주로 빚은 고급 탁주이다. G마크 인증을 받은 오산지역 특산품인 세마쌀을 100% 사용하며 일체의 합성첨가물이 없이 제조한다. 쌀탁주의 묵직함을 느낄 수 있으며 순수곡물 베이스의 단조롭지 않은 맛과 쌀막걸리의 상큼한 향기를 잘 느낄 수 있다,"모듬전이나 홍어무침, 매콤한 쭈꾸미, 낙지, 오징어 볶음 등과 함께 마시면 좋다. 가볍게 즐기고 싶다면 담백한 크래커나 치즈도 잘 어울린다."
탁주(고도),한강의설레임,11%,"쌀(김포산), 개량누룩, 효모, 정제수","한강하구 김포평야에서 생산된 5천년 전통 김포쌀이 들어간 술로 인공첨가물이 전혀 없는 쌀, 물, 누룩, 효모만으로 무증자, 생쌀발효기법으로 만들었다. 막걸리 윗 부분의 맑은 부분을 마시면 마치 화이트 와인 같은 향기 좋은 술맛을 느낄 수 있고 후에 흔들어 마시면 산도는 적고 목넘김이 부드러운 달달한 맛이 채워진다. 향미증진 효모가 사용된 술로 향미는 우리나라 볏짚에서 분리한 효모로 특허등록이 됐으며 전통주에 최적화된 국내선발 유일한 양조효모 등으로 알려져있다.",진하고 부드러워 매콤한 안주와 잘 어울린다.
탁주(고도),곤드레생막걸리,6%,"백미(국내산), 감자(정선산), 곤드레(정선산)",국내산 쌀과 메밀로 빚은 생막걸리로 메밀쌀로 빚어 메밀향이 그대로 살아있다. 산나물 자생에 최적지인 강원도 정선의 대표 나물인 곤드레를 첨가한 막걸리이다.,곤드레나물을 안주로 즐기기 좋다.
탁주(고도),도구막걸리,6%,"밀(외국산), 쌀(국내산, 외국산), 물엿, 효모, 조제종국, 정제효소제, 아스파탐, 젖산",도구 막걸리는 1955년 도구양조장이 설립되면서 처음으로 만들어진 막걸리이다. 양조장이 위치한 포항시 남구 동해면이 옛 지명으로는 도구리라서 지명을 따서 막걸리를 만들게 되었다. 도구 막걸리는 밀과 쌀로 빚은 막걸리로 밀막걸리 특유의 구수한 향과 예스러움을 간직한 막걸리이다.,적절한 단맛과 산미를 가지고 있어 양념이 많이 된 생선 조림과 잘 어울린다.
탁주(고도),대관람차,12%,,"스피어민트 같은 상쾌하고 시원하면서도 참외와 바닐라가 떠오르는 달콤한 풍미를 갖고 있다. 적당한 바디감에 탄산이 없으며 부드러운 질감과 목 넘김, 깔끔한 끝맛으로 훌륭한 밸런스를 보여준다.","골뱅이 소면, 치즈 맛 팝콘, 오렌지 타르트와 잘 어울린다."
탁주(고도),빨간쌀막걸리,6.5%,,"매력적인 붉은색을 띄면서 복순도가 손막걸리만의 탄산이 그대로 살아있는 홍국쌀 막걸리이다. 울주쌀에 홍국균을 흩뿌려 7일동안 한 번, 복순도가 가양주 전통방식 그대로 30일간 또 한번 두번 발효하여 출하한다.",족발과 잘 어울린다.
탁주(고도),시향가 미니캔막걸리,8%,"물, 쌀, 건조토란, 젖산, 누룩, 효모, 정제효소제","언제 어디서나(여행, 캠핑, 차박, 골프,낚시 등) 가볍게 즐길 수 있는 200ml 캔 막걸리로, 발효를 위한 시간을 계획하여 일정량만 직접 생산하여 새로운 토란과 막걸리 조합의 맛과 향을 지닌 술이다.",
탁주(고도),악양생막걸리,6%,"정제수, 백미(국내산), 입국(국내산), 누룩(국내산), 조효소제(밀), 젖산(산도조절제), 혼합제제(효모, 덱스트린, 유당), 혼합제제(스테비올 배당체, 덱스트린), 혼합제제(효소:아밀라아제, 효소:글루코아밀라아제, 탄산칼슘, 황산칼슘)",지리산 청정수와 국내산 햅쌀 그리고 우리밀 누룩으로 저온숙성하여 빚어낸 다양한 유익균이 살아 숨쉬는 전통주이자 경남 하동의 지역특산주이다.,전류와 육회와 어울린다.
탁주(고도),정감생막걸리,6%,"정제수, 백미(국내산), 찹쌀(국내산), 입국(국내산), 누룩(국내산), 조효소제(밀), 미강(쌀겨), 젖산(산도조절제), 혼합제제(효모, 덱스트린, 유당), 혼합제제(스테비올 배당체, 덱스트린), 혼합제제(효소:아밀라아제, 효소:글루코아밀라아제, 탄산칼슘, 황산칼슘)",깊은 산골 청정수와 신토불이 하동산 쌀과 찹쌀 그리고 우리밀 누룩으로 장기 저온에서 발효숙성하여 장인의 정성이 빚어낸 한 잔에 오미를 담아 달빛같은 감성이 살아 숨쉬는 전통 곡주이다.,
탁주(고도),주홍춘,10%,"포천쌀, 흑미찹쌀, 전가네이화곡, 연잎, 정제수",흑미찹쌀로 빚은 달달하고 향긋한 탁주이다.,매콤한 요리 및 간단한 안주류
탁주(고도),딸링 막걸리,5.5%,"물, 쌀, 올리고당, 딸기, 누룩, 조제종국, 효모, 아스파탐(감미료, 페닐알라닌 함유)",다도참주가에서는 개량된 입국의 단조로움을 보완하고 전통누룩의 풍부함을 이끌어내기 위해  손수 입국을 직접 만들어 사용한다. 딸링은 딸기를 듬뿍 넣어 딸기향이 가득한 산뜻한 프리미엄 막걸리로 너무 차갑지 않은 온도로 마시면 더욱 조화롭고 향기로운 맛을 느낄 수 있다.,특별한 날 케이크와 같이 새콤달콤하게 즐기기 좋다.
탁주(고도),별산오디 스파클링 막걸리,6%,"정제수, 쌀(국내산), 당류가공품(원당, 올리고), 오디(국내산), 종국, 효모",우수한 품질의 양주쌀과 국내산 오디 100%로 만든 막걸리로 짜릿한 천연탄산의 청량감과 상큼한 오디 맛의 조화가 어우러지는 술이다.,"한식, 양식 등 다양한 요리와 잘 어울린다."
탁주(고도),맑은내일 발효막걸리 Signature,6.5%,"정제수, 백미(국내산), 누룩, 정제효소, 아스파탐(합성감미료/페닐알라닌함유), 밀함유","프리미엄 막걸리 맑은내일 발효막걸리 Signature 는 한국 전통 누룩으로 빚어 걸쭉하면서 진하고 누룩 함량이 높아 부드럽고 깊은 향이 일품이다. 묵직한 누룩맛과 부드러운 텍스처, 유산균이 빚어내는 오묘한 산미와 단맛의 조화가 특징이다.  제품이 완성된 후에도 효모는 발효되기 때문에 시간의 경과에 따라 다른 맛과 느낌으로 즐길 수 있다.","해물파전, 두부김치 또는 떡볶이, 김치전처럼 매콤한 음식과 잘 어울린다."
탁주(고도),맑은내일 스파클링막걸리 Signature,6%,"정제수, 맵쌀(국내산), 누룩, 정제효소, 아스파탐(합성감미료 / 페닐알라닌함유), 밀함유",전체적으로 산뜻한 과일이 떠오르는 풍부한 향과 청량한 느낌의 풍미가 좋다. 맑고 청량한 탄산감이 입안을 상쾌하게 해주며 쌀에서 오는 자연스러운 단맛과 함께 적당한 산미가 느껴진다. 고소함꽈 쌉쌀함이 여운에 남는다.,"어느 음식과 마셔도 잘 어울리지만 특히 밀푀유나베나 닭발, 김치전 등 매콤한 음식과 함께 즐기는 것을 추천한다. 치즈 등의 발효식품 및 기름기가 많은 치킨 등과도 잘 어울리는 조합이다."
탁주(고도),한영석 하향주,13.8%,"찹쌀, 정제수, 한영석 누룩(향미주국)",동의보감에 ‘하향주는 맛이 달고 열을 제거하고 피로와 갈증을 치유한다’고 기록되어 있다. 청량하면서도 깔끔한 맛이 고기의 고소한 맛을 더욱 강하게 느끼게 한다.,"드레싱을 뿌린 샐러드, 불고기, 붉은살 생선류, 견과류, 약간의 산미와 풍미가 있는 디저트와도 잘 어울린다."
탁주(고도),백구막걸리,8%,"쌀. 설향곡(누룩), 시나몬(스리랑카), 벌꿀, 둥글레, 감초","백구, 109 막걸리는 눈처럼 하얀 빛깔과 독특한 향기를 가진 누룩 설향곡으로 빚어진 막걸리다. 수익 중 1.9%를 유기견 보호에 후원하고 있다고 하고 있다.","두부김치, 육회, 김치삼겹살, 골뱅이, 김치찌개, 오징어볶음, 알리오 올리오 파스타, 햄버거, 피자 와 잘 어울린다."
탁주(고도),자작막걸리,12%,"자작나무 수액, 누룩으로 빚은 삼양주 원주","자작막걸리는 누룩으로 빚은 삼양주 원주에 자작나무 수액을 넣어서 2달 숙성시켜 빚어진 탁주다. 자작나무 수액이 더해져 담백하면서도 깊은 맛의 자작막걸리, 은은한 단맛과 산미의 조화가 특징이다. 숲을 입안에 머금은 듯 스쳐 지나가는 은은한 오크향기가 입안을 향긋하게 한다.",잘 삶은 문어숙회와 어울린다.
탁주(고도),메들리손막걸리,8%,"쌀, 누룩","쌀과 누룩으로 발효하여 꾸밈없이 수수한 맛을 냈다. 상큼한 향을 따라 고슬한 밥의 향이 은은하게 피어오르며, 진피가 느껴지는 새금하고 쌉쌀한 신맛에 달큼한 쌀의 감칠맛이 균형을 이루다 포도향을 남기며 마무리된다.","고등어와 전갱이 가타은 기름이 많은 생선과 잘 어울리고, 육전이나 감자전과도 궁합이 좋다."
탁주(고도),가와지탁주,7.5%,"효모, 입국, 가와지쌀","가와지탁주만의 묵직한 텍스쳐 속 바나나, 배, 포도껍질, 멜론 등 산뜻한 과일 향까지 느낄수 있다. 특히나 삼양주의 특징을 극대화한 새콤한 사과맛과 바닐라향의 아름다운 조화가 특징이다.",파전과 잘어울리며 기름진 음식과 궁합이 좋다.
탁주(고도),골목막걸리 프리미엄 12,12%,"정제수, 쌀(국내산), 국, 효모","골목막걸리는 SBS 백종원의 골목식당을 인연으로 외식전문가 백종원 대표와 양조연구가 박유덕 사장이 콜라보레이션하여 만들어낸 프리미엄 막걸리이다. 품질 좋은 예산 쌀로 만들었으며, 인공감미료를 첨가하지 않아 쌀 본연의 단맛을 잘 느낄 수 있다.","밸런스 있는 맛에 은은한 단맛과 산미로 어떤 음식과 함께해도 잘 어울리며, 고기와 페어링 하면 좋다."
탁주(고도),김유정역,6%,"쌀, 정제수, 밀누룩","‘예술’은 전통누룩을 사용해서 빚은 전통주를 만드는 양조장이다. 이번에 예술에서 새롭게 출시한 김유정역은 김유정 소설에서 나온 ‘들병이’의 이야기를 담고자 한 탁주이다. 들병이는 일제강점기에 술과 돗자리, 상을 들고 다니면서 술 마실 사람이 있으면 그 자리에서 돗자리와 상을 펴고 술을 따라주는 직업을 말한다.","오리불고기, 파전과 같은 한식과 잘 어울린다."
탁주(고도),담진주,9%,"경기미, 정제수, 우리밀누룩","담 진주는 백하주 제법을 바탕으로 탄생했다. 멥쌀과 찹쌀을 사용하여 삼양주로 빚고, 5주간의 발효 기간과 4주간의 숙성 기간을 거쳐 톡 쏘는 산미가 담겼고, 드라이한 맛을 지녔으나 씹을수록 깊은 맛이 느껴지는 탁주다.","은은한 사과향과 배향, 시트러스향이 잘 어우러지는 술이며 슴슴한 양념의 음식과 잘 어울린다. 특히 옥돔이나 민어 같은 담백한 생선구이, 또는 육전과 함께하면 좋다."
탁주(고도),눈내린여름밤,12%,"쌀, 누룩, 물","전통방식 그대로 첨가물없이 쌀, 누룩, 물 3가지 재료만 사용하는 눈내린여름밤 막걸리는 찹쌀 로스팅 과정을 통해 곡물의 구수함, 견과류의 고소함, 달콤한 커피향에 이르는 다채로운 맛을 담았다. 막걸리는 하얗다는 고정관념을 깬 막걸리로, 코코아 빛깔이 특징이다.","육류와도 잘 어울리고 쿠키, 케이크 같은 디저트와 페어링해도 좋다."
탁주(고도),바텐더의막걸리,14%,"정제수, 멥쌀, 국, 효모, 기타과당, 물엿, 구연산, 아스파탐","바텐더의 막걸리는 칵테일을 만들기에 좋은 막걸리다. 막걸리의 특징은 잃지 않는 동시에, 다른 재료들의 특징까지 포용할 수 있는 술이다. 흔히 막걸리는 원주에 물을 타서 만든 술이지만, 보통의 막걸리와는 달리 바텐더의 막걸리는 물을 타지 않은 원액에 가까운 술이라 도수가 높고, 쌀을 발효하며 얻게 되는 풍미를 진하게 갖고 있다.",요거트와 과일 등을 활용해 칵테일을 만들어 드시면 좋다.
탁주(고도),아홉쌀,9%,"정제수, 멥쌀(국내산), 국, 효모","알코올 9%,  일곱쌀보다는 바디감이 더 생기고 살짝 달콤한 맛이 둥글게 지나간다. 크리미하면서도 경쾌한 질감이 느껴지며 쌀 본연의 향이 더 느껴진다.","감자탕, 돼지불백, 삼겹살, 김치볶음, 코다리찜 등 맛이 강한 음식과도 잘 어울린다. 또한 견과류, 나물 반찬, 젓갈, 샤퀴테리, 크림치즈 등에 곁들이면 깔끔하면서 기분 좋은 감칠맛을 느낄 수 있다."
탁주(고도),연희유자,10%,"멥쌀, 찹쌀, 유자","‘연희유자’는 알코올 도수가 높고 강한 쓴맛과 아로마 향이 특징인 IPA 맥주를 재해석했다. 연희유자는 찹쌀과 멥쌀로 두 번 빚는 호산춘 제조법을 바탕으로 해, 달지 않고 드라이한 맛에 유자가 시트러스한 향을 더해주는 것이 특징이다.",기름지거나 비린 음식과 페어링하면 막걸리의 맛을 더욱 잘 느낄 수 있다.
